rfp_id,sku_id,category,final_score,structured_score,semantic_score,standards_score
RFP_3801,SKU_264,partially matching,0.6805182298024495,0.6666666666666666,0.4906163215637207,1.0
RFP_3802,SKU_272,matching,0.8587787247621097,0.9230769230769231,0.6574675440788269,1.0
RFP_3803,SKU_193,partially matching,0.5971892311022832,0.8461538461538461,0.5803743600845337,0.0
RFP_3804,SKU_137,partially matching,0.5513552610690777,0.6153846153846154,0.8122098445892334,0.0
RFP_3805,SKU_203,partially matching,0.6455906450748443,0.6,0.4853021502494812,1.0
RFP_3806,SKU_167,matching,0.7404592564472785,0.7692307692307693,0.5194795727729797,1.0
RFP_3807,SKU_257,matching,0.7550887346267701,0.75,0.6002957820892334,1.0
RFP_3808,SKU_234,partially matching,0.636591718413613,0.5454545454545454,0.5462148189544678,1.0
RFP_3809,SKU_141,matching,0.7490964185107838,0.7272727272727273,0.6182001829147339,1.0
RFP_3810,SKU_268,partially matching,0.5942713975906372,0.8,0.647571325302124,0.0
RFP_3811,SKU_182,partially matching,0.5537150621414184,0.7,0.6790502071380615,0.0
RFP_3812,SKU_253,partially matching,0.5473903954029082,0.7,0.6579679846763611,0.0
RFP_3813,SKU_265,partially matching,0.5026927133401234,0.6666666666666666,0.5645312666893005,0.0
RFP_3814,SKU_299,partially matching,0.7032250074239876,0.6923076923076923,0.5235705375671387,1.0
RFP_3815,SKU_102,matching,0.8191155731678008,0.8,0.7303852438926697,1.0
RFP_3816,SKU_241,matching,0.7989777459548071,0.8461538461538461,0.586336076259613,1.0
RFP_3817,SKU_265,matching,0.7378568470478057,0.75,0.5428561568260193,1.0
RFP_3818,SKU_162,partially matching,0.6399969379107158,0.5833333333333334,0.4944342374801636,1.0
RFP_3819,SKU_117,partially matching,0.712937558781017,0.7272727272727273,0.49767065048217773,1.0
RFP_3820,SKU_228,matching,0.8351365447044372,0.9,0.6171218156814575,1.0
RFP_3821,SKU_277,partially matching,0.7090099243017343,0.6923076923076923,0.542853593826294,1.0
RFP_3822,SKU_214,partially matching,0.6259672918102959,0.5454545454545454,0.5108000636100769,1.0
RFP_3823,SKU_274,matching,0.7736766544255345,0.8181818181818182,0.5486191511154175,1.0
RFP_3824,SKU_184,partially matching,0.5738891206004403,0.45454545454545453,0.4887213110923767,1.0
RFP_3825,SKU_111,matching,0.7287381467494098,0.8181818181818182,0.39882412552833557,1.0
RFP_3826,SKU_155,partially matching,0.5795226931571961,0.75,0.6817423105239868,0.0
RFP_3827,SKU_272,matching,0.7804901173481575,0.7692307692307693,0.6529157757759094,1.0
RFP_3828,SKU_257,matching,0.7819721904667942,0.8181818181818182,0.5762709379196167,1.0
RFP_3829,SKU_248,matching,0.7797023883232703,0.7692307692307693,0.6502900123596191,1.0
RFP_3830,SKU_295,partially matching,0.6760330915451049,0.6,0.5867769718170166,1.0
RFP_3831,SKU_286,partially matching,0.6806165258089703,0.5833333333333334,0.6298328638076782,1.0
RFP_3832,SKU_250,partially matching,0.5733274757862091,0.8,0.577758252620697,0.0
RFP_3833,SKU_193,partially matching,0.5828552809628573,0.8181818181818182,0.5792145729064941,0.0
RFP_3834,SKU_129,matching,0.7741301814715067,0.8333333333333334,0.5248783826828003,1.0
RFP_3835,SKU_158,partially matching,0.714395495255788,0.6666666666666666,0.6035405397415161,1.0
RFP_3836,SKU_137,partially matching,0.5105316506491767,0.5555555555555556,0.7758462429046631,0.0
RFP_3837,SKU_147,partially matching,0.5056359702890569,0.6363636363636364,0.6248471736907959,0.0
RFP_3838,SKU_203,matching,0.7813299179077149,0.8,0.6044330596923828,1.0
RFP_3839,SKU_248,matching,0.7207843536680394,0.6363636363636364,0.675341784954071,1.0
RFP_3840,SKU_186,partially matching,0.5570397626269947,0.7272727272727273,0.644677996635437,0.0
RFP_3841,SKU_137,partially matching,0.5950848996639251,0.7,0.8169496655464172,0.0
RFP_3842,SKU_174,partially matching,0.5940632224082947,0.8,0.6468774080276489,0.0
RFP_3843,SKU_196,partially matching,0.6505320449670156,0.9166666666666666,0.6406623721122742,0.0
RFP_3844,SKU_169,matching,0.7228927731513977,0.8,0.4096425771713257,1.0
RFP_3845,SKU_257,partially matching,0.4864473581314087,0.6,0.6214911937713623,0.0
RFP_3846,SKU_125,partially matching,0.6629684309164683,0.5833333333333334,0.5710058808326721,1.0
RFP_3847,SKU_135,matching,0.7291984915733336,0.7,0.5973283052444458,1.0
RFP_3848,SKU_259,matching,0.814523446559906,0.9,0.54841148853302,1.0
RFP_3849,SKU_246,partially matching,0.7160304625829061,0.6666666666666666,0.6089904308319092,1.0
RFP_3850,SKU_290,matching,0.7547686576843262,0.75,0.5992288589477539,1.0
RFP_3851,SKU_131,matching,0.8337241808573406,0.8333333333333334,0.7235250473022461,1.0
RFP_3852,SKU_278,matching,0.8766246100266775,0.9166666666666666,0.7276375889778137,1.0
RFP_3853,SKU_225,partially matching,0.5142107605934143,0.2,0.7140358686447144,1.0
RFP_3854,SKU_139,partially matching,0.6495736420154572,0.5,0.6652454733848572,1.0
RFP_3855,SKU_217,partially matching,0.5830062210559845,0.5,0.443354070186615,1.0
RFP_3856,SKU_125,matching,0.7272568305333456,0.6666666666666666,0.646411657333374,1.0
RFP_3857,SKU_160,partially matching,0.4841479713266546,0.6363636363636364,0.5532205104827881,0.0
RFP_3858,SKU_115,matching,0.7216378331184388,0.6,0.7387927770614624,1.0
RFP_3859,SKU_211,matching,0.7749841630458831,0.75,0.6666138768196106,1.0
RFP_3860,SKU_125,partially matching,0.6990796500986273,0.6363636363636364,0.6029927730560303,1.0
RFP_3861,SKU_223,partially matching,0.46396794135753927,0.5384615384615384,0.6491239070892334,0.0
RFP_3862,SKU_143,partially matching,0.6782645583152771,0.7,0.42754852771759033,1.0
RFP_3863,SKU_105,partially matching,0.5505423973907124,0.7272727272727273,0.6230201125144958,0.0
RFP_3864,SKU_240,partially matching,0.5612993478775024,0.7,0.7043311595916748,0.0
RFP_3865,SKU_163,matching,0.7372597396373748,0.8,0.45753246545791626,1.0
RFP_3866,SKU_232,partially matching,0.7164877076943714,0.6666666666666666,0.6105145812034607,1.0
RFP_3867,SKU_204,partially matching,0.6017139693101248,0.4166666666666667,0.6446021199226379,1.0
RFP_3868,SKU_299,partially matching,0.6323067138592402,0.5833333333333334,0.4688001573085785,1.0
RFP_3869,SKU_219,partially matching,0.6079870155224434,0.7692307692307693,0.744572103023529,0.0
RFP_3870,SKU_201,matching,0.7479072164405476,0.7272727272727273,0.6142361760139465,1.0
RFP_3871,SKU_185,partially matching,0.5930041551589966,0.75,0.7266805171966553,0.0
RFP_3872,SKU_102,matching,0.7265119606798345,0.6363636363636364,0.6944338083267212,1.0
RFP_3873,SKU_288,matching,0.7361550818790088,0.7272727272727273,0.5750623941421509,1.0
RFP_3874,SKU_280,partially matching,0.4855116242712194,0.6363636363636364,0.5577660202980042,0.0
RFP_3875,SKU_259,matching,0.749713158607483,0.75,0.5823771953582764,1.0
RFP_3876,SKU_176,matching,0.7705239534378052,0.75,0.6517465114593506,1.0
RFP_3877,SKU_137,partially matching,0.525618177652359,0.6,0.75206059217453,0.0
RFP_3878,SKU_195,partially matching,0.6893515114600841,0.6153846153846154,0.6055306792259216,1.0
RFP_3879,SKU_277,partially matching,0.6569386761922102,0.5384615384615384,0.6256930232048035,1.0
RFP_3880,SKU_280,partially matching,0.624667630592982,0.8333333333333334,0.693336546421051,0.0
RFP_3881,SKU_252,partially matching,0.5109464526176453,0.3,0.5364881753921509,1.0
RFP_3882,SKU_139,partially matching,0.7156045789068395,0.6363636363636364,0.6580758690834045,1.0
RFP_3883,SKU_230,matching,0.8117239872614543,0.8333333333333334,0.650191068649292,1.0
RFP_3884,SKU_157,partially matching,0.7040807664394377,0.7,0.5136025547981262,1.0
RFP_3885,SKU_198,partially matching,0.6015823859434861,0.46153846153846156,0.5693771839141846,1.0
RFP_3886,SKU_191,partially matching,0.5299969445575368,0.7272727272727273,0.5545352697372437,0.0
RFP_3887,SKU_225,matching,0.726212126475114,0.6153846153846154,0.728399395942688,1.0
RFP_3888,SKU_232,partially matching,0.5463160048831592,0.7272727272727273,0.6089321374893188,0.0
RFP_3889,SKU_178,partially matching,0.7106218246313241,0.6923076923076923,0.5482265949249268,1.0
RFP_3890,SKU_225,partially matching,0.6073615963642414,0.38461538461538464,0.7168463468551636,1.0
RFP_3891,SKU_299,partially matching,0.6421720802783966,0.6,0.473906934261322,1.0
RFP_3892,SKU_293,matching,0.7251096606254577,0.7,0.5836988687515259,1.0
RFP_3893,SKU_298,partially matching,0.5509718190539967,0.7272727272727273,0.6244515180587769,0.0
RFP_3894,SKU_162,partially matching,0.6530888855457306,0.6,0.5102962851524353,1.0
RFP_3895,SKU_239,partially matching,0.6180900655009529,0.45454545454545453,0.6360577940940857,1.0
RFP_3896,SKU_124,matching,0.758788353204727,0.7,0.6959611773490906,1.0
RFP_3897,SKU_276,partially matching,0.5443000972270965,0.7,0.6476669907569885,0.0
RFP_3898,SKU_206,matching,0.7486055901417366,0.7692307692307693,0.5466340184211731,1.0
RFP_3899,SKU_197,partially matching,0.7076852321624756,0.6,0.692284107208252,1.0
RFP_3900,SKU_299,matching,0.7233726143836976,0.75,0.4945753812789917,1.0
RFP_3901,SKU_162,partially matching,0.705613943705192,0.6923076923076923,0.5315336585044861,1.0
RFP_3902,SKU_155,partially matching,0.5193677002733403,0.6363636363636364,0.6706196069717407,0.0
RFP_3903,SKU_102,matching,0.8650548971616305,0.9230769230769231,0.6783881187438965,1.0
RFP_3904,SKU_274,partially matching,0.7036371827125549,0.7,0.5121239423751831,1.0
RFP_3905,SKU_217,partially matching,0.5793334990739822,0.5,0.4311116635799408,1.0
RFP_3906,SKU_184,partially matching,0.5952402412891389,0.5,0.48413413763046265,1.0
RFP_3907,SKU_186,partially matching,0.5801902651786804,0.8,0.6006342172622681,0.0
RFP_3908,SKU_168,partially matching,0.6705194175243379,0.6,0.5683980584144592,1.0
RFP_3909,SKU_295,partially matching,0.7155490775903066,0.6666666666666666,0.6073858141899109,1.0
RFP_3910,SKU_290,partially matching,0.5452005809003657,0.36363636363636365,0.5446079969406128,1.0
RFP_3911,SKU_295,partially matching,0.7089884400367736,0.7,0.5299614667892456,1.0
RFP_3912,SKU_190,partially matching,0.589669406414032,0.8,0.6322313547134399,0.0
RFP_3913,SKU_102,partially matching,0.48567969666586985,0.5555555555555556,0.6930063962936401,0.0
RFP_3914,SKU_278,partially matching,0.5930604994297027,0.75,0.7268683314323425,0.0
RFP_3915,SKU_217,partially matching,0.6081319340250708,0.5454545454545454,0.4513488709926605,1.0
RFP_3916,SKU_170,partially matching,0.6781751612822216,0.5833333333333334,0.6216949820518494,1.0
RFP_3917,SKU_272,matching,0.7335697141977457,0.6923076923076923,0.6247195601463318,1.0
RFP_3918,SKU_231,matching,0.750130191216102,0.6923076923076923,0.6799211502075195,1.0
RFP_3919,SKU_228,partially matching,0.5824446731143528,0.7777777777777778,0.6451859474182129,0.0
RFP_3920,SKU_184,partially matching,0.575188359618187,0.5,0.41729453206062317,1.0
RFP_3921,SKU_117,partially matching,0.6035278628269831,0.5833333333333334,0.37287065386772156,1.0
RFP_3922,SKU_269,matching,0.778328302231702,0.8181818181818182,0.5641246438026428,1.0
RFP_3923,SKU_162,partially matching,0.7160832892764699,0.7272727272727273,0.508156418800354,1.0
RFP_3924,SKU_294,partially matching,0.6772784272829693,0.5833333333333334,0.6187058687210083,1.0
RFP_3925,SKU_107,matching,0.7448530693848927,0.6666666666666666,0.7050657868385315,1.0
RFP_3926,SKU_163,matching,0.7540792373093692,0.8181818181818182,0.48329442739486694,1.0
RFP_3927,SKU_265,partially matching,0.6903223117192586,0.6666666666666666,0.523296594619751,1.0
RFP_3928,SKU_224,partially matching,0.49331154227256774,0.6,0.6443718075752258,0.0
RFP_3929,SKU_190,partially matching,0.6549672027428944,0.9166666666666666,0.6554462313652039,0.0
RFP_3930,SKU_277,matching,0.7843037287394206,0.8333333333333334,0.5587902069091797,1.0
RFP_3931,SKU_252,partially matching,0.5209030178877023,0.6923076923076923,0.582497239112854,0.0
RFP_3932,SKU_165,matching,0.7893140866206243,0.8461538461538461,0.5541238784790039,1.0
RFP_3933,SKU_234,partially matching,0.5830922982909463,0.45454545454545453,0.51939857006073,1.0
RFP_3934,SKU_132,partially matching,0.5823338429133098,0.8333333333333334,0.5522239208221436,0.0
RFP_3935,SKU_259,partially matching,0.6325337986151378,0.5833333333333334,0.46955710649490356,1.0
RFP_3936,SKU_163,matching,0.8042112648487092,0.9,0.514037549495697,1.0
RFP_3937,SKU_272,partially matching,0.7086880763371786,0.6666666666666666,0.5845158100128174,1.0
RFP_3938,SKU_236,matching,0.7417617917060852,0.8,0.4725393056869507,1.0
RFP_3939,SKU_235,partially matching,0.5355546553929647,0.6666666666666666,0.6740710735321045,0.0
RFP_3940,SKU_265,matching,0.7532523327403597,0.7777777777777778,0.5478781461715698,1.0
RFP_3941,SKU_291,matching,0.7407405506480824,0.7272727272727273,0.5903472900390625,1.0
RFP_3942,SKU_125,matching,0.8013505809836918,0.7777777777777778,0.7082056403160095,1.0
RFP_3943,SKU_183,partially matching,0.7054599100893193,0.6363636363636364,0.6242603063583374,1.0
RFP_3944,SKU_273,partially matching,0.6134677449862163,0.8333333333333334,0.6560035943984985,0.0
RFP_3945,SKU_232,matching,0.7295583367347718,0.7,0.5985277891159058,1.0
RFP_3946,SKU_183,partially matching,0.6592601039192894,0.5454545454545454,0.6217761039733887,1.0
RFP_3947,SKU_257,partially matching,0.6051684520461342,0.45454545454545453,0.5929857492446899,1.0
RFP_3948,SKU_195,partially matching,0.523902674516042,0.6666666666666666,0.6352311372756958,0.0
RFP_3949,SKU_277,matching,0.8131134702609135,0.8461538461538461,0.6334551572799683,1.0
RFP_3950,SKU_268,partially matching,0.7040180921554564,0.7,0.5133936405181885,1.0
RFP_3951,SKU_162,partially matching,0.6940366705258687,0.6666666666666666,0.5356777906417847,1.0
RFP_3952,SKU_157,partially matching,0.6309327044270254,0.5454545454545454,0.527351438999176,1.0
RFP_3953,SKU_220,matching,0.7597870906194051,0.6666666666666666,0.7548458576202393,1.0
RFP_3954,SKU_254,partially matching,0.7155642573650067,0.6153846153846154,0.6929064989089966,1.0
RFP_3955,SKU_107,matching,0.7660472154617308,0.7,0.7201573848724365,1.0
RFP_3956,SKU_190,partially matching,0.7048047358339482,0.6363636363636364,0.6220763921737671,1.0
RFP_3957,SKU_260,partially matching,0.6540986180305481,0.5,0.6803287267684937,1.0
RFP_3958,SKU_293,partially matching,0.4845419029394786,0.5833333333333334,0.6429174542427063,0.0
RFP_3959,SKU_277,partially matching,0.6327330708503723,0.9,0.6091102361679077,0.0
RFP_3960,SKU_296,partially matching,0.6245806992053986,0.4,0.7486023306846619,1.0
RFP_3961,SKU_165,partially matching,0.5898302952448528,0.8333333333333334,0.5772120952606201,0.0
RFP_3962,SKU_290,matching,0.7451556384563447,0.75,0.5671854615211487,1.0
RFP_3963,SKU_286,partially matching,0.618504842303016,0.45454545454545453,0.6374403834342957,1.0
RFP_3964,SKU_176,partially matching,0.6855785191059112,0.6,0.6185950636863708,1.0
RFP_3965,SKU_257,partially matching,0.7028560042381287,1.0,0.6761866807937622,0.0
RFP_3966,SKU_190,matching,0.8587095774137057,0.9230769230769231,0.6572370529174805,1.0
RFP_3967,SKU_193,partially matching,0.7165639947761189,0.7272727272727273,0.5097587704658508,1.0
RFP_3968,SKU_257,partially matching,0.6682112375895182,0.5833333333333334,0.5884819030761719,1.0
RFP_3969,SKU_252,matching,0.729821148285499,0.6923076923076923,0.6122243404388428,1.0
RFP_3970,SKU_257,partially matching,0.6666575411955515,0.5833333333333334,0.583302915096283,1.0
RFP_3971,SKU_266,matching,0.7734405676523846,0.8333333333333334,0.5225796699523926,1.0
RFP_3972,SKU_277,partially matching,0.6748805463314056,0.6,0.5829351544380188,1.0
RFP_3973,SKU_217,partially matching,0.6439779082934063,0.5833333333333334,0.5077041387557983,1.0
RFP_3974,SKU_136,matching,0.8117810308933258,0.9,0.5392701029777527,1.0
RFP_3975,SKU_111,matching,0.7784032960732779,0.9166666666666666,0.4002332091331482,1.0
RFP_3976,SKU_273,partially matching,0.5834433297316234,0.8333333333333334,0.5559222102165222,0.0
RFP_3977,SKU_278,partially matching,0.5949051315967853,0.38461538461538464,0.6753247976303101,1.0
RFP_3978,SKU_123,partially matching,0.5354894816875457,0.8,0.4516316056251526,0.0
RFP_3979,SKU_297,partially matching,0.6072742561499278,0.8333333333333334,0.6353586316108704,0.0
RFP_3980,SKU_186,partially matching,0.7044656330888921,0.6363636363636364,0.6209460496902466,1.0
RFP_3981,SKU_291,partially matching,0.6001334271647714,0.45454545454545453,0.5762023329734802,1.0
RFP_3982,SKU_185,partially matching,0.7052974407489483,0.6153846153846154,0.6586837768554688,1.0
RFP_3983,SKU_160,partially matching,0.6062462727228801,0.8333333333333334,0.6319320201873779,0.0
RFP_3984,SKU_204,matching,0.8595623536543413,0.9090909090909091,0.6833896636962891,1.0
RFP_3985,SKU_243,matching,0.7330482025941212,0.6666666666666666,0.6657162308692932,1.0
RFP_3986,SKU_288,partially matching,0.6481981017372824,0.5454545454545454,0.5849027633666992,1.0
RFP_3987,SKU_248,matching,0.7752048519524661,0.8181818181818182,0.5537131428718567,1.0
RFP_3988,SKU_163,partially matching,0.6335679382085799,0.6,0.4452264606952667,1.0
RFP_3989,SKU_272,matching,0.7282338162263233,0.6666666666666666,0.649668276309967,1.0
RFP_3990,SKU_299,partially matching,0.6876081109046936,1.0,0.625360369682312,0.0
RFP_3991,SKU_272,partially matching,0.7028255005677542,0.6666666666666666,0.5649738907814026,1.0
RFP_3992,SKU_253,partially matching,0.6769883910814922,0.5833333333333334,0.6177390813827515,1.0
RFP_3993,SKU_147,partially matching,0.5706478964198719,0.7272727272727273,0.6900384426116943,0.0
RFP_3994,SKU_183,partially matching,0.4647508245248061,0.5384615384615384,0.6517335176467896,0.0
RFP_3995,SKU_252,matching,0.7549246907234193,0.75,0.599748969078064,1.0
RFP_3996,SKU_135,partially matching,0.43475801547368365,0.4166666666666667,0.7547489404678345,0.0
RFP_3997,SKU_246,partially matching,0.5773507356643677,0.8,0.5911691188812256,0.0
RFP_3998,SKU_210,partially matching,0.6583268105983735,0.6,0.5277560353279114,1.0
RFP_3999,SKU_238,matching,0.7989474654197692,0.75,0.746491551399231,1.0
RFP_4000,SKU_130,matching,0.7356066823005676,0.7,0.6186889410018921,1.0
RFP_4001,SKU_116,partially matching,0.6823595106601714,0.6,0.607865035533905,1.0
RFP_4002,SKU_294,matching,0.7817051410675049,0.8,0.6056838035583496,1.0
RFP_4003,SKU_224,partially matching,0.5563880264759063,0.7,0.6879600882530212,0.0
RFP_4004,SKU_265,partially matching,0.5791202512654392,0.8181818181818182,0.5667644739151001,0.0
RFP_4005,SKU_137,partially matching,0.5908948957920074,0.7,0.8029829859733582,0.0
RFP_4006,SKU_125,matching,0.741019852956136,0.6666666666666666,0.6922883987426758,1.0
RFP_4007,SKU_266,partially matching,0.5997441530227661,0.5,0.4991471767425537,1.0
RFP_4008,SKU_238,partially matching,0.7035911480585735,0.5833333333333334,0.7064149379730225,1.0
RFP_4009,SKU_224,partially matching,0.5669011365283619,0.7272727272727273,0.6775492429733276,0.0
RFP_4010,SKU_185,matching,0.7654298733581195,0.7272727272727273,0.6726450324058533,1.0
RFP_4011,SKU_291,matching,0.7845548450946809,0.8,0.6151828169822693,1.0
RFP_4012,SKU_291,partially matching,0.5973042330958627,0.45454545454545453,0.5667716860771179,1.0
RFP_4013,SKU_274,partially matching,0.5921423415342967,0.8333333333333334,0.5849189162254333,0.0
RFP_4014,SKU_228,matching,0.7616925477981566,0.75,0.6223084926605225,1.0
RFP_4015,SKU_219,partially matching,0.5258909781773885,0.6666666666666666,0.6418588161468506,0.0
RFP_4016,SKU_193,partially matching,0.6602666020393371,0.6,0.5342220067977905,1.0
RFP_4017,SKU_257,matching,0.7517658352851868,0.75,0.5892194509506226,1.0
RFP_4018,SKU_161,partially matching,0.6848450774496252,0.6363636363636364,0.5555441975593567,1.0
RFP_4019,SKU_159,partially matching,0.6736396352450054,0.5833333333333334,0.6065765619277954,1.0
RFP_4020,SKU_152,matching,0.8046154975891113,0.8,0.6820516586303711,1.0
RFP_4021,SKU_280,partially matching,0.6776523411273956,0.6,0.5921744704246521,1.0
RFP_4022,SKU_130,matching,0.766756111383438,0.75,0.6391870379447937,1.0
RFP_4023,SKU_105,matching,0.872579865022139,0.9090909090909091,0.7267813682556152,1.0
RFP_4024,SKU_157,partially matching,0.5634690662225088,0.4166666666666667,0.5171191096305847,1.0
RFP_4025,SKU_176,partially matching,0.6359166204929352,0.5,0.6197220683097839,1.0
RFP_4026,SKU_185,partially matching,0.6013851523399353,0.8,0.6712838411331177,0.0
RFP_4027,SKU_240,partially matching,0.6254140092776372,0.8461538461538461,0.6744569540023804,0.0
RFP_4028,SKU_197,matching,0.8214360415935515,0.8,0.7381201386451721,1.0
RFP_4029,SKU_144,matching,0.7392831634391437,0.7272727272727273,0.5854893326759338,1.0
RFP_4030,SKU_176,partially matching,0.6428151442454412,0.8461538461538461,0.7324607372283936,0.0
RFP_4031,SKU_208,partially matching,0.5414078613122304,0.6666666666666666,0.693581759929657,0.0
RFP_4032,SKU_278,partially matching,0.6770853497765281,0.5454545454545454,0.6811935901641846,1.0
RFP_4033,SKU_107,partially matching,0.5613179087638855,0.3,0.7043930292129517,1.0
RFP_4034,SKU_252,partially matching,0.6206220694563604,0.5454545454545454,0.4929826557636261,1.0
RFP_4035,SKU_272,matching,0.7604881158241859,0.7692307692307693,0.5862424373626709,1.0
RFP_4036,SKU_115,matching,0.7333276683633978,0.6363636363636364,0.7171528339385986,1.0
RFP_4037,SKU_141,partially matching,0.6785736083984375,0.6,0.595245361328125,1.0
RFP_4038,SKU_225,partially matching,0.5130164617841894,0.6363636363636364,0.649448812007904,0.0
RFP_4039,SKU_272,partially matching,0.58934445977211,0.75,0.7144815325737,0.0
RFP_4040,SKU_246,partially matching,0.6401520788669586,0.9,0.6338402628898621,0.0
RFP_4041,SKU_252,partially matching,0.6189260385253212,0.45454545454545453,0.63884437084198,1.0
RFP_4042,SKU_278,matching,0.770993239771236,0.7272727272727273,0.6911895871162415,1.0
RFP_4043,SKU_234,partially matching,0.5567210018634796,0.75,0.6057366728782654,0.0
RFP_4044,SKU_265,partially matching,0.6515422900517781,0.9166666666666666,0.6440298557281494,0.0
RFP_4045,SKU_185,partially matching,0.5326902349789937,0.6666666666666666,0.6645230054855347,0.0
RFP_4046,SKU_185,partially matching,0.6973239660263062,0.6,0.6577465534210205,1.0
RFP_4047,SKU_104,matching,0.7374398758778204,0.7692307692307693,0.5094149708747864,1.0
RFP_4048,SKU_205,partially matching,0.554095285672408,0.38461538461538464,0.5392919778823853,1.0
RFP_4049,SKU_152,partially matching,0.6130418804558841,0.8181818181818182,0.6798365712165833,0.0
RFP_4050,SKU_272,partially matching,0.5793842554092408,0.75,0.6812808513641357,0.0
RFP_4051,SKU_261,partially matching,0.6133411884307861,0.8,0.7111372947692871,0.0
RFP_4052,SKU_185,partially matching,0.5955979108810425,0.8,0.6519930362701416,0.0
RFP_4053,SKU_206,matching,0.7695193913849918,0.8181818181818182,0.5347616076469421,1.0
RFP_4054,SKU_299,matching,0.75727618932724,0.8,0.5242539644241333,1.0
RFP_4055,SKU_228,partially matching,0.5652134537696838,0.8,0.5507115125656128,0.0
RFP_4056,SKU_176,matching,0.7389955898125966,0.6666666666666666,0.6855408549308777,1.0
RFP_4057,SKU_247,matching,0.7552976906299591,0.7,0.684325635433197,1.0
RFP_4058,SKU_117,matching,0.7461506187915803,0.8,0.48716872930526733,1.0
RFP_4059,SKU_208,partially matching,0.5308414777119954,0.6666666666666666,0.658360481262207,0.0
RFP_4060,SKU_299,matching,0.7654531446370212,0.8181818181818182,0.5212074518203735,1.0
RFP_4061,SKU_206,partially matching,0.7089762357565073,0.6923076923076923,0.5427412986755371,1.0
RFP_4062,SKU_182,partially matching,0.5515828847885131,0.7,0.671942949295044,0.0
RFP_4063,SKU_176,partially matching,0.7184695561726888,0.6666666666666666,0.6171207427978516,1.0
RFP_4064,SKU_107,matching,0.8275987473401156,0.8181818181818182,0.7283594608306885,1.0
RFP_4065,SKU_288,partially matching,0.5910954377867959,0.45454545454545453,0.546075701713562,1.0
RFP_4066,SKU_170,partially matching,0.7011901756127674,0.6666666666666666,0.559522807598114,1.0
RFP_4067,SKU_224,partially matching,0.4998422602812449,0.5833333333333334,0.6939186453819275,0.0
RFP_4068,SKU_206,partially matching,0.5296299289573323,0.7272727272727273,0.5533118844032288,0.0
RFP_4069,SKU_272,partially matching,0.5300609191258748,0.6666666666666666,0.6557586193084717,0.0
RFP_4070,SKU_166,partially matching,0.6444974585012956,0.9090909090909091,0.6331733465194702,0.0
RFP_4071,SKU_185,matching,0.8056217542061439,0.7692307692307693,0.7366878986358643,1.0
RFP_4072,SKU_299,partially matching,0.7095065534114837,0.7,0.5316885113716125,1.0
RFP_4073,SKU_257,partially matching,0.5040825063532048,0.6363636363636364,0.6196689605712891,0.0
RFP_4074,SKU_101,partially matching,0.694181994597117,0.5833333333333334,0.6750510931015015,1.0
RFP_4075,SKU_253,matching,0.7993579116734593,0.8181818181818182,0.6342233419418335,1.0
RFP_4076,SKU_183,matching,0.8057166337966919,0.8,0.6857221126556396,1.0
RFP_4077,SKU_190,matching,0.7333863933881124,0.6666666666666666,0.6668435335159302,1.0
RFP_4078,SKU_288,partially matching,0.6682933489481608,0.5833333333333334,0.5887556076049805,1.0
RFP_4079,SKU_248,partially matching,0.6146156450112661,0.4166666666666667,0.6876077055931091,1.0
RFP_4080,SKU_124,partially matching,0.7145211095159705,0.6363636363636364,0.6544643044471741,1.0
RFP_4081,SKU_221,partially matching,0.5612559080123902,0.4,0.5375196933746338,1.0
RFP_4082,SKU_176,partially matching,0.7107350111007691,0.6,0.7024500370025635,1.0
RFP_4083,SKU_280,matching,0.7696362009415261,0.7692307692307693,0.6167360544204712,1.0
RFP_4084,SKU_240,partially matching,0.6880203882853191,0.5833333333333334,0.6545124053955078,1.0
RFP_4085,SKU_259,matching,0.7411815881729127,0.75,0.553938627243042,1.0
RFP_4086,SKU_135,partially matching,0.5490576798265631,0.6363636363636364,0.7695862054824829,0.0
RFP_4087,SKU_162,partially matching,0.601298600435257,0.5,0.5043286681175232,1.0
RFP_4088,SKU_111,matching,0.7670241226752599,0.9166666666666666,0.36230263113975525,1.0
RFP_4089,SKU_218,partially matching,0.5565429568290711,0.75,0.6051431894302368,0.0
RFP_4090,SKU_250,matching,0.7274879813194275,0.75,0.5082932710647583,1.0
RFP_4091,SKU_284,partially matching,0.5544543743133545,0.75,0.5981812477111816,0.0
RFP_4092,SKU_160,partially matching,0.5994776308536529,0.75,0.7482587695121765,0.0
RFP_4093,SKU_173,matching,0.7552179038524627,0.7,0.6840596795082092,1.0
RFP_4094,SKU_284,partially matching,0.5801097979912391,0.7692307692307693,0.6516480445861816,0.0
RFP_4095,SKU_116,partially matching,0.5652905574211707,0.7692307692307693,0.6022505760192871,0.0
RFP_4096,SKU_299,matching,0.8070951726701525,0.8888888888888888,0.5421690940856934,1.0
RFP_4097,SKU_202,partially matching,0.5989731934937564,0.8181818181818182,0.632940948009491,0.0
RFP_4098,SKU_257,matching,0.7281033635139464,0.7,0.5936778783798218,1.0
RFP_4099,SKU_154,partially matching,0.5577846169471741,0.7,0.6926153898239136,0.0
RFP_4100,SKU_277,partially matching,0.6753972470760345,0.6,0.5846574902534485,1.0
RFP_4101,SKU_131,partially matching,0.6434213876724243,0.9,0.644737958908081,0.0
RFP_4102,SKU_239,partially matching,0.5512476216663014,0.7272727272727273,0.6253708600997925,0.0
